22170,140,1
19741,306,1
22773,278,1
2498,208,1
22587,307,1
17680,177,1
540,94,1
11,22,1
24027,423,1
20102,93,1
24162,306,1
22367,277,1
18867,168,1
4247,93,1
11862,103,1
22464,89,1
12149,306,1
2126,388,1
7267,22,1
18956,157,1
9127,285,1
20122,277,1
20112,157,1
20437,1,1
23573,285,1
22459,168,1
10323,177,1
18269,206,1
6826,267,1
23995,444,1
11682,6,1
8715,157,1
3684,58,1
8046,22,1
6890,22,1
20150,388,1
20664,92,1
20455,1,1
2921,1,1
22471,5,1
22471,6,1
22471,2,1
2783,2,1
20592,2,1
11001,2,1
10913,7,1
1928,15,1
392,16,1
1928,17,1
2634,22,1
18018,22,1
18018,27,1
22662,32,1
7758,10,1
2609,55,1
19831,59,1
18257,42,1
7231,47,1
7231,42,1
1930,71,1
2130,62,1
3684,63,1
20477,62,1
3684,75,1
15,107,1
3248,22,1
15,96,1
353,96,1
20691,40,1
4231,78,1
11089,78,1
17459,96,1
255,67,1
22759,114,1
12701,114,1
7256,119,1
20486,121,1
65,119,1
22917,80,1
9925,134,1
2203,132,1
2203,127,1
20698,135,1
10843,135,1
4017,135,1
12567,132,1
20698,140,1
12704,184,1
1956,156,1
94,169,1
11854,169,1
21059,24,1
17934,28,1
462,28,1
8955,29,1
363,20,1
477,29,1
12173,29,1
19675,202,1
10377,195,1
19675,191,1
19749,191,1
2080,191,1
353,99,1
23467,236,1
15796,224,1
23304,210,1
23304,231,1
17891,3,1
23557,3,1
313,251,1
10394,260,1
313,260,1
20273,261,1
3172,271,1
3172,267,1
9754,266,1
9754,268,1
20966,266,1
2580,280,1
12373,285,1
2580,287,1
19759,288,1
15847,288,1
21620,290,1
21620,288,1
2828,296,1
10217,303,1
10825,310,1
2367,309,1
10956,5,1
2783,5,1
20592,5,1
2783,6,1
19792,2,1
19792,7,1
2676,7,1
10956,2,1
2676,5,1
20592,6,1
2676,2,1
11001,6,1
7758,15,1
1920,15,1
10913,5,1
17948,15,1
7758,17,1
17948,13,1
287,17,1
1928,16,1
2634,31,1
3248,39,1
7731,17,1
2634,27,1
8086,39,1
3248,31,1
8086,22,1
2741,39,1
1920,13,1
18018,32,1
20446,39,1
8086,32,1
18257,55,1
19831,55,1
2609,59,1
20446,27,1
17948,16,1
18257,59,1
7231,55,1
20691,55,1
7231,40,1
18257,40,1
2630,47,1
19831,47,1
2609,42,1
19831,40,1
2130,71,1
3684,71,1
8993,40,1
20691,47,1
8993,42,1
21368,63,1
255,63,1
20477,63,1
3684,62,1
19290,71,1
21368,67,1
2609,40,1
3684,67,1
1930,67,1
2130,75,1
19967,75,1
1930,62,1
255,75,1
21368,62,1
20691,42,1
2130,67,1
19967,62,1
22917,99,1
19290,75,1
7512,96,1
7512,78,1
20199,78,1
20477,71,1
20199,80,1
65,118,1
7287,118,1
4231,99,1
15,78,1
12701,110,1
7512,99,1
353,80,1
22917,78,1
3249,110,1
7231,59,1
65,114,1
3249,114,1
65,115,1
65,110,1
21368,75,1
2222,110,1
7287,115,1
22759,115,1
3249,119,1
22759,119,1
2222,114,1
3249,115,1
3812,122,1
7287,114,1
12559,118,1
20486,122,1
12559,110,1
12567,121,1
9925,122,1
12567,127,1
7256,110,1
17847,127,1
467,134,1
9925,132,1
12567,134,1
17847,132,1
4017,136,1
6567,134,1
19961,136,1
20486,132,1
1956,135,1
20747,135,1
20747,156,1
2222,115,1
20747,140,1
3812,134,1
20199,96,1
10843,140,1
1956,139,1
20764,139,1
94,172,1
2912,169,1
19961,156,1
11718,169,1
2912,184,1
12704,179,1
2912,179,1
1937,184,1
20698,136,1
22674,172,1
22674,179,1
20764,135,1
94,161,1
12704,169,1
22674,161,1
467,132,1
1937,179,1
17290,25,1
139,25,1
7267,25,1
11718,179,1
3307,24,1
19961,140,1
3018,21,1
362,25,1
3932,21,1
7175,28,1
3601,25,1
22346,28,1
340,29,1
7662,20,1
20683,21,1
7930,20,1
10377,194,1
17848,194,1
22763,194,1
22763,204,1
19675,194,1
19749,202,1
441,25,1
17848,202,1
2114,24,1
17683,29,1
6881,4,1
19753,4,1
18196,4,1
12739,28,1
23060,236,1
8192,224,1
23304,224,1
23304,220,1
23467,220,1
310,231,1
310,224,1
8192,231,1
15796,210,1
15796,236,1
19950,210,1
19950,231,1
210,204,1
15796,220,1
15796,231,1
20489,3,1
313,257,1
20273,257,1
18139,251,1
18139,260,1
19739,220,1
10394,261,1
10394,257,1
20176,261,1
20176,251,1
8192,220,1
12800,261,1
375,239,1
20704,3,1
20273,260,1
18155,263,1
9754,263,1
20966,271,1
8472,267,1
20176,239,1
20966,267,1
313,261,1
20966,268,1
3172,268,1
22373,266,1
10296,257,1
9657,280,1
12373,280,1
19847,280,1
9657,285,1
375,261,1
20027,266,1
19847,285,1
11168,287,1
22244,287,1
11168,273,1
8472,271,1
2580,276,1
562,289,1
20027,267,1
12373,276,1
18139,261,1
18272,288,1
23178,288,1
2828,290,1
22244,285,1
20273,239,1
22268,273,1
19847,273,1
15847,300,1
2828,300,1
562,300,1
562,296,1
2828,289,1
20712,290,1
21620,296,1
11168,276,1
3172,266,1
10825,319,1
7673,303,1
23178,296,1
10217,319,1
15847,289,1
23445,310,1
20285,310,1
590,310,1
7673,319,1
20285,309,1
18811,319,1
18811,310,1
10217,309,1
2367,319,1
20285,306,1
2367,306,1
3137,325,1
10825,309,1
18811,309,1
10825,306,1
9749,330,1
3137,330,1
2378,330,1
2378,326,1
22419,326,1
2378,320,1
3137,320,1
590,309,1
297,361,1
8105,330,1
9373,330,1
23445,309,1
2082,361,1
12269,325,1
18272,290,1
23647,345,1
9337,361,1
10943,361,1
10943,346,1
9749,326,1
9373,326,1
297,346,1
2082,346,1
9337,346,1
2082,341,1
3536,394,1
478,361,1
297,345,1
2745,394,1
19986,361,1
19986,346,1
23466,394,1
3536,387,1
20089,387,1
9373,320,1
1941,392,1
9337,341,1
20089,392,1
19986,345,1
2745,387,1
23558,367,1
3536,367,1
15971,367,1
30,371,1
9337,349,1
30,392,1
23466,392,1
2225,41,1
22608,41,1
6669,41,1
22635,41,1
23466,367,1
15971,371,1
12269,320,1
20089,394,1
23689,41,1
20,44,1
23558,387,1
5,38,1
22622,30,1
2882,30,1
12706,44,1
1941,367,1
42,38,1
